root,name,profile,ranks,aggs,steps,run_id,time_secs,time_secs_base,ratio
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n20-run1,16_or_ntv_mpiwait_tracecnt,4096,4,20,1,3.0336,2.9483,1.0289319268731132
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n20-run1,17_or_ntv_kokkos,4096,4,20,1,2.9916,2.9483,1.0146864294678288
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run1,00_noorca,512,1,2000,1,293.1406,293.1406,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run2,00_noorca,512,1,2000,2,294.8703,294.8703,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run3,00_noorca,512,1,2000,3,292.5802,292.5802,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run1,05_or_trace_mpisync,512,1,2000,1,296.1875,293.1406,1.010393988413751
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run2,05_or_trace_mpisync,512,1,2000,2,295.939,294.8703,1.003624305330174
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run3,05_or_trace_mpisync,512,1,2000,3,295.9053,292.5802,1.0113647471701777
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run1,07_or_tracetgt,512,1,2000,1,298.107,293.1406,1.0169420407817955
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run2,07_or_tracetgt,512,1,2000,2,297.7238,294.8703,1.0096771360153938
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run3,07_or_tracetgt,512,1,2000,3,298.0085,292.5802,1.0185532035318865
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run1,10_tau_tracetgt,512,1,2000,1,349.933,293.1406,1.1937377490528436
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run2,10_tau_tracetgt,512,1,2000,2,353.6573,294.8703,1.1993656193926618
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run3,10_tau_tracetgt,512,1,2000,3,355.185,292.5802,1.213974834934148
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run1,11_dftracer,512,1,2000,1,344.9213,293.1406,1.1766411749174286
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run2,11_dftracer,512,1,2000,2,348.2678,294.8703,1.181088091950936
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run3,11_dftracer,512,1,2000,3,347.153,292.5802,1.1865225329670293
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run1,15_or_ntv_mpiwait_onlycnt,512,1,2000,1,297.3913,293.1406,1.0145005502479014
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run2,15_or_ntv_mpiwait_onlycnt,512,1,2000,2,296.9298,294.8703,1.0069844267123547
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run3,15_or_ntv_mpiwait_onlycnt,512,1,2000,3,297.518,292.5802,1.0168767401211702
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run1,16_or_ntv_mpiwait_tracecnt,512,1,2000,1,301.6672,293.1406,1.0290870660700018
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run2,16_or_ntv_mpiwait_tracecnt,512,1,2000,2,297.4577,294.8703,1.0087747053535063
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run3,16_or_ntv_mpiwait_tracecnt,512,1,2000,3,297.8753,292.5802,1.0180979437432882
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run1,17_or_ntv_kokkos,512,1,2000,1,297.2729,293.1406,1.0140966485024592
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run2,17_or_ntv_kokkos,512,1,2000,2,297.0008,294.8703,1.0072252105417197
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r512-n2000-run3,17_or_ntv_kokkos,512,1,2000,3,297.7229,292.5802,1.0175770609220993
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run1,00_noorca,1024,1,2000,1,298.8093,298.8093,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run2,00_noorca,1024,1,2000,2,299.2755,299.2755,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run3,00_noorca,1024,1,2000,3,299.067,299.067,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run1,05_or_trace_mpisync,1024,1,2000,1,304.0894,298.8093,1.0176704674185175
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run2,05_or_trace_mpisync,1024,1,2000,2,303.1471,299.2755,1.0129365751623505
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run3,05_or_trace_mpisync,1024,1,2000,3,302.6275,299.067,1.0119053589998228
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run1,07_or_tracetgt,1024,1,2000,1,304.1749,298.8093,1.0179566030910014
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run2,07_or_tracetgt,1024,1,2000,2,304.8124,299.2755,1.0185010132804055
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run3,07_or_tracetgt,1024,1,2000,3,304.2573,299.067,1.0173549739690437
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run1,10_tau_tracetgt,1024,1,2000,1,390.3888,298.8093,1.3064814247749317
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run2,10_tau_tracetgt,1024,1,2000,2,388.6727,299.2755,1.2987120562825891
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run3,10_tau_tracetgt,1024,1,2000,3,389.5055,299.067,1.3024021373137122
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run1,11_dftracer,1024,1,2000,1,372.5476,298.8093,1.2467737784600412
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run2,11_dftracer,1024,1,2000,2,365.4136,299.2755,1.2209940339252627
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run3,11_dftracer,1024,1,2000,3,366.2442,299.067,1.2246225762120193
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run1,15_or_ntv_mpiwait_onlycnt,1024,1,2000,1,303.9152,298.8093,1.0170874869021815
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run2,15_or_ntv_mpiwait_onlycnt,1024,1,2000,2,303.9004,299.2755,1.0154536539075198
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run3,15_or_ntv_mpiwait_onlycnt,1024,1,2000,3,303.7457,299.067,1.0156443205034322
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run1,16_or_ntv_mpiwait_tracecnt,1024,1,2000,1,304.9072,298.8093,1.0204073300262073
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run2,16_or_ntv_mpiwait_tracecnt,1024,1,2000,2,304.3579,299.2755,1.0169823456981943
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run3,16_or_ntv_mpiwait_tracecnt,1024,1,2000,3,303.7029,299.067,1.0155012087592412
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run1,17_or_ntv_kokkos,1024,1,2000,1,303.7761,298.8093,1.0166219726092862
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run2,17_or_ntv_kokkos,1024,1,2000,2,304.7468,299.2755,1.0182818172553383
/mnt/ltio/orcajobs/suites/20251229,amr-agg1-r1024-n2000-run3,17_or_ntv_kokkos,1024,1,2000,3,303.884,299.067,1.0161067586861807
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run1,00_noorca,2048,2,2000,1,308.1913,308.1913,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run2,00_noorca,2048,2,2000,2,308.7719,308.7719,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run3,00_noorca,2048,2,2000,3,307.9556,307.9556,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run1,05_or_trace_mpisync,2048,2,2000,1,312.0418,308.1913,1.012493863389395
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run2,05_or_trace_mpisync,2048,2,2000,2,311.3469,308.7719,1.0083394894418825
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run3,05_or_trace_mpisync,2048,2,2000,3,311.6545,307.9556,1.0120111470614594
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run1,07_or_tracetgt,2048,2,2000,1,313.2972,308.1913,1.0165673073834334
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run2,07_or_tracetgt,2048,2,2000,2,313.1929,308.7719,1.0143180127466263
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run3,07_or_tracetgt,2048,2,2000,3,313.5331,307.9556,1.0181113770946202
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run1,10_tau_tracetgt,2048,2,2000,1,395.7467,308.1913,1.2840943271273393
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run2,10_tau_tracetgt,2048,2,2000,2,391.2776,308.7719,1.2672059860369418
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run3,10_tau_tracetgt,2048,2,2000,3,391.3234,307.9556,1.2707137002866646
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run1,11_dftracer,2048,2,2000,1,401.6239,308.1913,1.3031643008741647
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run2,11_dftracer,2048,2,2000,2,394.0701,308.7719,1.2762498789559542
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run3,11_dftracer,2048,2,2000,3,393.1857,307.9556,1.2767610006117764
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run1,15_or_ntv_mpiwait_onlycnt,2048,2,2000,1,313.2705,308.1913,1.0164806728807725
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run2,15_or_ntv_mpiwait_onlycnt,2048,2,2000,2,313.0567,308.7719,1.0138769104312924
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run3,15_or_ntv_mpiwait_onlycnt,2048,2,2000,3,313.3178,307.9556,1.0174122503373861
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run1,16_or_ntv_mpiwait_tracecnt,2048,2,2000,1,313.0198,308.1913,1.015667217082377
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run2,16_or_ntv_mpiwait_tracecnt,2048,2,2000,2,313.3311,308.7719,1.0147655923353127
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run3,16_or_ntv_mpiwait_tracecnt,2048,2,2000,3,313.3823,307.9556,1.0176216961146347
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run1,17_or_ntv_kokkos,2048,2,2000,1,313.1554,308.1913,1.0161072035453305
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run2,17_or_ntv_kokkos,2048,2,2000,2,313.4633,308.7719,1.0151937401039408
/mnt/ltio/orcajobs/suites/20251229,amr-agg2-r2048-n2000-run3,17_or_ntv_kokkos,2048,2,2000,3,313.7124,307.9556,1.018693603883157
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run1,00_noorca,4096,4,2000,1,312.9531,312.9531,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run2,00_noorca,4096,4,2000,2,316.1619,316.1619,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run3,00_noorca,4096,4,2000,3,313.0086,313.0086,1.0
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run1,05_or_trace_mpisync,4096,4,2000,1,319.6214,312.9531,1.0213076655895084
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run2,05_or_trace_mpisync,4096,4,2000,2,319.742,316.1619,1.0113236288116942
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run3,05_or_trace_mpisync,4096,4,2000,3,318.176,313.0086,1.0165088115789789
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run1,07_or_tracetgt,4096,4,2000,1,320.817,312.9531,1.0251280463430463
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run2,07_or_tracetgt,4096,4,2000,2,320.6461,316.1619,1.0141832396629702
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run3,07_or_tracetgt,4096,4,2000,3,319.9625,313.0086,1.0222163224908196
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run1,10_tau_tracetgt,4096,4,2000,1,489.9008,312.9531,1.565412836619928
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run2,10_tau_tracetgt,4096,4,2000,2,492.4543,316.1619,1.5576016591499482
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run3,10_tau_tracetgt,4096,4,2000,3,490.4541,313.0086,1.5669029541041364
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run1,11_dftracer,4096,4,2000,1,543.778,312.9531,1.737570262125539
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run2,11_dftracer,4096,4,2000,2,553.6968,316.1619,1.751307795151788
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run3,11_dftracer,4096,4,2000,3,605.2626,313.0086,1.9336931956502155
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run1,15_or_ntv_mpiwait_onlycnt,4096,4,2000,1,319.2461,312.9531,1.0201084443643473
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run2,15_or_ntv_mpiwait_onlycnt,4096,4,2000,2,317.9598,316.1619,1.0056866434570388
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run3,15_or_ntv_mpiwait_onlycnt,4096,4,2000,3,318.9074,313.0086,1.0188454885904092
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run1,16_or_ntv_mpiwait_tracecnt,4096,4,2000,1,319.1313,312.9531,1.0197416162357875
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run2,16_or_ntv_mpiwait_tracecnt,4096,4,2000,2,321.4217,316.1619,1.01663641317945
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run3,16_or_ntv_mpiwait_tracecnt,4096,4,2000,3,320.3627,313.0086,1.0234948816102818
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run1,17_or_ntv_kokkos,4096,4,2000,1,317.9057,312.9531,1.015825374473044
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run2,17_or_ntv_kokkos,4096,4,2000,2,319.2593,316.1619,1.0097968793836323
/mnt/ltio/orcajobs/suites/20251229,amr-agg4-r4096-n2000-run3,17_or_ntv_kokkos,4096,4,2000,3,320.0475,313.0086,1.0224878805246884
