root,name,profile,ranks,aggs,steps,run_id,time_secs,time_secs_base,ratio
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,04_tracendrop_agg_tgt,512,1,2000,3,302.8931,294.6676,1.027914504343199
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,05_trace_mpisync,512,1,2000,3,302.1215,294.6676,1.02529596060103
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,07_trace_tgt,512,1,2000,3,303.3997,294.6676,1.0296337296669196
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,08_tau_default,512,1,2000,3,306.2247,294.6676,1.039220803373021
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,10_tau_tracetgt,512,1,2000,3,356.9087,294.6676,1.2112247834509122
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,11_dftracer,512,1,2000,3,351.1705,294.6676,1.1917513157198145
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,00_noorca,1024,1,20,1,4.0004,4.0004,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,01_tracers_disabled,1024,1,20,1,4.0428,4.0004,1.0105989401059894
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,04_tracendrop_agg_tgt,1024,1,20,1,4.0742,4.0004,1.0184481551844817
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,05_trace_mpisync,1024,1,20,1,4.053,4.0004,1.0131486851314868
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,07_trace_tgt,1024,1,20,1,4.0731,4.0004,1.018173182681732
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,08_tau_default,1024,1,20,1,4.2234,4.0004,1.0557444255574442
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,10_tau_tracetgt,1024,1,20,1,4.2135,4.0004,1.0532696730326967
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,11_dftracer,1024,1,20,1,4.0573,4.0004,1.0142235776422357
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,00_noorca,1024,1,20,2,3.9952,3.9952,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,01_tracers_disabled,1024,1,20,2,4.0487,3.9952,1.0133910692831398
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,04_tracendrop_agg_tgt,1024,1,20,2,4.1015,3.9952,1.0266069283139767
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,05_trace_mpisync,1024,1,20,2,4.0399,3.9952,1.0111884261113337
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,07_trace_tgt,1024,1,20,2,4.0817,3.9952,1.0216509811774128
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,08_tau_default,1024,1,20,2,4.2333,3.9952,1.0595965158189826
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,10_tau_tracetgt,1024,1,20,2,4.2096,3.9952,1.0536643972767321
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,11_dftracer,1024,1,20,2,4.0604,3.9952,1.0163195835002001
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,00_noorca,1024,1,20,3,3.9856,3.9856,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,01_tracers_disabled,1024,1,20,3,4.0436,3.9856,1.0145523885989562
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,04_tracendrop_agg_tgt,1024,1,20,3,4.077,3.9856,1.0229325572059413
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,05_trace_mpisync,1024,1,20,3,4.0527,3.9856,1.016835608189482
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,07_trace_tgt,1024,1,20,3,4.0785,3.9856,1.0233089120835006
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,08_tau_default,1024,1,20,3,4.2268,3.9856,1.0605178643115214
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,10_tau_tracetgt,1024,1,20,3,4.2002,3.9856,1.053843837816138
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run3,11_dftracer,1024,1,20,3,4.0591,3.9856,1.0184413890004014
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run1,00_noorca,1024,1,2000,1,465.3927,465.3927,1.0
