root,name,profile,ranks,aggs,steps,run_id,trace_size,evtcnt
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,04_tracendrop_agg_tgt,512,1,2000,3,149741120.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,05_trace_mpisync,512,1,2000,3,218443123.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,07_trace_tgt,512,1,2000,3,15009835547.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,08_tau_default,512,1,2000,3,45981943335.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,10_tau_tracetgt,512,1,2000,3,70472617124.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r512-n2000-run3,11_dftracer,512,1,2000,3,243738832093.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,00_noorca,1024,1,20,1,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,01_tracers_disabled,1024,1,20,1,5384565.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,04_tracendrop_agg_tgt,1024,1,20,1,5308243.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,05_trace_mpisync,1024,1,20,1,6659394.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,07_trace_tgt,1024,1,20,1,358525665.0,50965613
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,08_tau_default,1024,1,20,1,3964477962.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,10_tau_tracetgt,1024,1,20,1,1942336815.0,154043324
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run1,11_dftracer,1024,1,20,1,5234004281.0,44090589
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,00_noorca,1024,1,20,2,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,01_tracers_disabled,1024,1,20,2,5380269.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,04_tracendrop_agg_tgt,1024,1,20,2,5309427.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,05_trace_mpisync,1024,1,20,2,6666528.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,07_trace_tgt,1024,1,20,2,358382568.0,50897603
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,08_tau_default,1024,1,20,2,3975065981.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,10_tau_tracetgt,1024,1,20,2,1941053203.0,153957212
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n20-run2,11_dftracer,1024,1,20,2,5274441894.0,44058819
